label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
digestivo,digestivo,2026-03-19 11:05:00,COW_027,0.0,,0,70.9,42.89,51.22,0,-34.586661,-60.916115,0.0,0.0
digestivo,digestivo,2026-03-19 11:10:00,COW_027,0.0006,38.76,0,83.5,37.27,46.28,1,-34.586661,-60.916115,74.2,0.89
digestivo,digestivo,2026-03-19 11:15:00,COW_027,0.0012,,0,59.7,29.52,40.59,0,-34.586662,-60.916116,52.5,0.63
digestivo,digestivo,2026-03-19 11:20:00,COW_027,0.0017,38.58,0,54.5,31.56,36.67,0,-34.586662,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 11:25:00,COW_027,0.0023,38.8,0,65.4,28.55,38.96,0,-34.586662,-60.916116,23.3,0.28
digestivo,digestivo,2026-03-19 11:30:00,COW_027,0.0029,39.15,0,62.7,38.69,52.98,1,-34.586662,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 11:35:00,COW_027,0.0035,39.31,0,76.1,31.88,35.41,1,-34.586662,-60.916116,5.0,0.06
digestivo,digestivo,2026-03-19 11:40:00,COW_027,0.0041,38.57,0,71.5,38.58,43.7,1,-34.586662,-60.916116,55.0,0.66
digestivo,digestivo,2026-03-19 11:45:00,COW_027,0.0046,38.96,0,87.7,56.25,75.58,0,-34.586661,-60.916116,21.7,0.26
digestivo,digestivo,2026-03-19 11:50:00,COW_027,0.0052,38.75,0,63.8,35.74,48.26,0,-34.586661,-60.916116,67.5,0.81
digestivo,digestivo,2026-03-19 11:55:00,COW_027,0.0058,38.65,0,67.7,34.15,38.33,1,-34.586661,-60.916116,4.2,0.05
digestivo,digestivo,2026-03-19 12:00:00,COW_027,0.0064,39.06,0,67.5,26.96,34.79,0,-34.586661,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 12:05:00,COW_027,0.0069,39.12,0,66.4,38.77,54.46,1,-34.586661,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 12:10:00,COW_027,0.0075,38.51,0,71.9,28.25,34.89,1,-34.586661,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 12:15:00,COW_027,0.0081,38.87,0,57.6,37.26,45.74,0,-34.586662,-60.916116,20.8,0.25
digestivo,digestivo,2026-03-19 12:20:00,COW_027,0.0087,38.52,0,82.5,27.26,36.22,0,-34.586662,-60.916116,28.3,0.34
digestivo,digestivo,2026-03-19 12:25:00,COW_027,0.0093,38.0,0,71.3,24.15,34.62,1,-34.586662,-60.916116,10.0,0.12
digestivo,digestivo,2026-03-19 12:30:00,COW_027,0.0098,38.82,0,68.6,27.74,30.82,0,-34.586662,-60.916116,21.7,0.26
digestivo,digestivo,2026-03-19 12:35:00,COW_027,0.0104,38.31,0,60.7,42.9,52.29,1,-34.586662,-60.916116,14.2,0.17
digestivo,digestivo,2026-03-19 12:40:00,COW_027,0.011,38.94,0,52.8,26.82,35.76,0,-34.586662,-60.916116,28.3,0.34
digestivo,digestivo,2026-03-19 12:45:00,COW_027,0.0116,38.85,0,66.3,58.74,81.62,1,-34.586662,-60.916116,20.0,0.24
digestivo,digestivo,2026-03-19 12:50:00,COW_027,0.0122,38.37,0,73.2,30.99,34.6,0,-34.586662,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 12:55:00,COW_027,0.0127,38.88,0,64.1,39.27,51.63,0,-34.586661,-60.916116,34.2,0.41
digestivo,digestivo,2026-03-19 13:00:00,COW_027,0.0133,38.84,0,62.7,31.84,35.97,0,-34.586661,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 13:05:00,COW_027,0.0139,38.3,0,74.6,30.78,39.67,1,-34.586661,-60.916116,53.3,0.64
digestivo,digestivo,2026-03-19 13:10:00,COW_027,0.0145,38.64,0,80.1,20.15,26.34,0,-34.586661,-60.916116,86.7,1.04
digestivo,digestivo,2026-03-19 13:15:00,COW_027,0.015,37.93,0,72.3,49.37,54.75,0,-34.586662,-60.916116,85.8,1.03
digestivo,digestivo,2026-03-19 13:20:00,COW_027,0.0156,38.31,0,72.6,34.25,47.37,0,-34.586662,-60.916116,23.3,0.28
digestivo,digestivo,2026-03-19 13:25:00,COW_027,0.0162,38.27,0,74.0,25.13,28.77,1,-34.586662,-60.916116,57.5,0.69
digestivo,digestivo,2026-03-19 13:30:00,COW_027,0.0168,39.25,0,71.9,40.17,45.62,1,-34.586662,-60.916116,5.8,0.07
digestivo,digestivo,2026-03-19 13:35:00,COW_027,0.0174,38.52,0,57.9,37.45,47.74,0,-34.586662,-60.916116,120.0,1.44
digestivo,digestivo,2026-03-19 13:40:00,COW_027,0.0179,38.76,0,75.0,27.68,37.38,0,-34.586663,-60.916116,35.0,0.42
digestivo,digestivo,2026-03-19 13:45:00,COW_027,0.0185,38.38,0,70.8,28.49,31.63,0,-34.586662,-60.916116,14.2,0.17
digestivo,digestivo,2026-03-19 13:50:00,COW_027,0.0191,39.34,1,83.0,35.84,50.97,0,-34.586662,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 13:55:00,COW_027,0.0197,39.12,0,72.9,44.03,62.82,1,-34.586662,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 14:00:00,COW_027,0.0203,38.56,0,71.8,30.41,39.74,0,-34.586663,-60.916116,7.5,0.09
digestivo,digestivo,2026-03-19 14:05:00,COW_027,0.0208,38.62,0,61.2,34.75,46.97,0,-34.586663,-60.916116,1.7,0.02
digestivo,digestivo,2026-03-19 14:10:00,COW_027,0.0214,38.57,0,66.1,31.99,43.94,0,-34.586663,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 14:15:00,COW_027,0.022,39.38,0,67.0,37.76,45.26,1,-34.586663,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 14:20:00,COW_027,0.0226,38.76,0,66.1,36.46,46.69,1,-34.586663,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 14:25:00,COW_027,0.0231,38.53,0,72.7,37.41,51.76,0,-34.586662,-60.916115,130.0,1.56
digestivo,digestivo,2026-03-19 14:30:00,COW_027,0.0237,39.27,0,60.8,35.37,39.97,0,-34.586662,-60.916116,48.3,0.58
digestivo,digestivo,2026-03-19 14:35:00,COW_027,0.0243,39.17,0,62.5,23.05,28.5,0,-34.586662,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 14:40:00,COW_027,0.0249,38.94,0,69.3,35.59,41.82,0,-34.586662,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 14:45:00,COW_027,0.0255,39.01,0,68.0,32.19,42.65,1,-34.586662,-60.916116,19.2,0.23
digestivo,digestivo,2026-03-19 14:50:00,COW_027,0.026,38.65,0,69.4,31.62,43.19,0,-34.586662,-60.916116,0.0,0.0
digestivo,digestivo,2026-03-19 14:55:00,COW_027,0.0266,38.9,0,76.5,27.96,34.21,0,-34.586662,-60.916116,51.7,0.62
