label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
subclinica,subclinica,2026-03-19 11:05:00,COW_008,0.0,38.58,1,73.5,39.4,56.1,0,-34.635916,-60.917964,65.0,0.78
subclinica,subclinica,2026-03-19 11:10:00,COW_008,0.0006,38.36,1,68.0,34.77,48.34,0,-34.635914,-60.917965,125.8,1.51
subclinica,subclinica,2026-03-19 11:15:00,COW_008,0.0012,38.5,0,76.7,35.28,49.74,0,-34.635914,-60.917965,0.0,0.0
subclinica,subclinica,2026-03-19 11:20:00,COW_008,0.0017,38.93,1,53.6,36.15,41.48,0,-34.635914,-60.917966,163.3,1.96
subclinica,subclinica,2026-03-19 11:25:00,COW_008,0.0023,,0,68.2,24.24,26.79,0,-34.635914,-60.917966,96.7,1.16
subclinica,subclinica,2026-03-19 11:30:00,COW_008,0.0029,38.36,1,53.4,24.21,32.94,1,-34.635914,-60.917966,60.8,0.73
subclinica,subclinica,2026-03-19 11:35:00,COW_008,0.0035,38.06,1,60.0,49.83,67.86,0,-34.635913,-60.917966,99.2,1.19
subclinica,subclinica,2026-03-19 11:40:00,COW_008,0.0041,38.72,0,64.1,36.86,49.18,0,-34.635913,-60.917966,97.5,1.17
subclinica,subclinica,2026-03-19 11:45:00,COW_008,0.0046,38.7,1,63.2,40.19,55.76,0,-34.635913,-60.917966,0.0,0.0
subclinica,subclinica,2026-03-19 11:50:00,COW_008,0.0052,38.69,1,75.8,36.12,51.22,0,-34.635912,-60.917966,100.8,1.21
subclinica,subclinica,2026-03-19 11:55:00,COW_008,0.0058,38.76,0,72.8,33.88,38.81,1,-34.635913,-60.917966,110.0,1.32
subclinica,subclinica,2026-03-19 12:00:00,COW_008,0.0064,39.44,1,63.1,53.0,63.88,0,-34.635913,-60.917966,52.5,0.63
subclinica,subclinica,2026-03-19 12:05:00,COW_008,0.0069,39.14,1,78.5,39.34,47.96,0,-34.635913,-60.917966,65.8,0.79
subclinica,subclinica,2026-03-19 12:10:00,COW_008,0.0075,38.19,0,68.9,35.96,50.67,0,-34.635913,-60.917966,80.8,0.97
subclinica,subclinica,2026-03-19 12:15:00,COW_008,0.0081,38.07,1,63.1,26.88,32.08,0,-34.635912,-60.917967,171.7,2.06
