label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
celo,celo,2026-03-19 11:05:00,COW_016,0.0,39.0,1,61.1,52.59,67.27,1,-34.615688,-60.946367,360.0,4.32
celo,celo,2026-03-19 11:10:00,COW_016,0.0006,38.89,0,75.7,40.05,49.5,0,-34.615687,-60.946366,184.2,2.21
celo,celo,2026-03-19 11:15:00,COW_016,0.0012,38.87,1,72.5,33.31,45.05,0,-34.615686,-60.946365,236.7,2.84
celo,celo,2026-03-19 11:20:00,COW_016,0.0017,39.02,1,81.4,37.57,49.54,0,-34.615682,-60.946368,351.7,4.22
celo,celo,2026-03-19 11:25:00,COW_016,0.0023,38.52,1,68.4,48.23,55.35,0,-34.615684,-60.946367,331.7,3.98
celo,celo,2026-03-19 11:30:00,COW_016,0.0029,38.75,1,75.7,43.2,50.15,0,-34.615685,-60.946368,386.7,4.64
celo,celo,2026-03-19 11:35:00,COW_016,0.0035,39.37,1,79.7,37.71,47.49,1,-34.615684,-60.946368,327.5,3.93
celo,celo,2026-03-19 11:40:00,COW_016,0.0041,38.4,1,75.1,41.09,51.26,1,-34.615685,-60.946367,235.0,2.82
celo,celo,2026-03-19 11:45:00,COW_016,0.0046,39.35,1,71.3,40.26,45.81,1,-34.615685,-60.946366,218.3,2.62
celo,celo,2026-03-19 11:50:00,COW_016,0.0052,37.8,0,73.4,28.37,37.49,0,-34.615684,-60.946365,325.0,3.9
celo,celo,2026-03-19 11:55:00,COW_016,0.0058,37.93,1,88.7,42.68,47.96,0,-34.615683,-60.946365,276.7,3.32
celo,celo,2026-03-19 12:00:00,COW_016,0.0064,38.05,1,72.0,35.44,46.2,0,-34.615683,-60.946365,351.7,4.22
celo,celo,2026-03-19 12:05:00,COW_016,0.0069,38.71,0,65.0,34.71,43.19,0,-34.615685,-60.946363,320.0,3.84
celo,celo,2026-03-19 12:10:00,COW_016,0.0075,39.12,1,64.4,39.2,46.75,1,-34.615684,-60.946362,262.5,3.15
celo,celo,2026-03-19 12:15:00,COW_016,0.0081,38.58,0,68.5,37.45,51.48,0,-34.615684,-60.946363,250.0,3.0
celo,celo,2026-03-19 12:20:00,COW_016,0.0087,38.38,1,78.0,33.6,47.61,0,-34.615685,-60.946365,341.7,4.1
celo,celo,2026-03-19 12:25:00,COW_016,0.0093,39.06,1,76.8,44.42,52.64,0,-34.615686,-60.946368,292.5,3.51
celo,celo,2026-03-19 12:30:00,COW_016,0.0098,38.11,1,62.7,31.71,42.32,1,-34.615685,-60.946366,321.7,3.86
celo,celo,2026-03-19 12:35:00,COW_016,0.0104,38.94,1,74.6,33.4,37.41,0,-34.615686,-60.946366,292.5,3.51
celo,celo,2026-03-19 12:40:00,COW_016,0.011,38.68,1,61.7,37.37,47.55,0,-34.615686,-60.946367,276.7,3.32
celo,celo,2026-03-19 12:45:00,COW_016,0.0116,38.8,0,64.8,38.41,51.96,0,-34.615688,-60.946368,376.7,4.52
celo,celo,2026-03-19 12:50:00,COW_016,0.0122,38.61,0,79.9,32.32,44.56,0,-34.615687,-60.94637,304.2,3.65
celo,celo,2026-03-19 12:55:00,COW_016,0.0127,38.53,0,60.5,35.55,45.43,0,-34.615689,-60.94637,427.5,5.13
celo,celo,2026-03-19 13:00:00,COW_016,0.0133,38.36,1,73.9,33.27,38.68,1,-34.615689,-60.94637,132.5,1.59
celo,celo,2026-03-19 13:05:00,COW_016,0.0139,38.8,1,76.1,29.37,40.18,0,-34.615687,-60.946371,260.0,3.12
celo,celo,2026-03-19 13:10:00,COW_016,0.0145,38.46,0,66.9,35.74,47.86,1,-34.615687,-60.946371,249.2,2.99
celo,celo,2026-03-19 13:15:00,COW_016,0.015,38.38,1,68.4,45.91,50.55,0,-34.615688,-60.946371,246.7,2.96
celo,celo,2026-03-19 13:20:00,COW_016,0.0156,38.73,0,72.5,54.69,77.08,1,-34.615689,-60.946371,203.3,2.44
celo,celo,2026-03-19 13:25:00,COW_016,0.0162,38.02,1,63.4,45.08,49.76,0,-34.615688,-60.946369,375.8,4.51
celo,celo,2026-03-19 13:30:00,COW_016,0.0168,38.84,1,76.2,53.04,69.45,0,-34.615687,-60.946368,269.2,3.23
celo,celo,2026-03-19 13:35:00,COW_016,0.0174,39.07,0,69.1,31.28,44.97,0,-34.615686,-60.946367,288.3,3.46
celo,celo,2026-03-19 13:40:00,COW_016,0.0179,39.2,1,67.4,41.15,53.73,0,-34.615685,-60.946368,380.0,4.56
celo,celo,2026-03-19 13:45:00,COW_016,0.0185,38.77,0,64.4,25.49,36.89,0,-34.615686,-60.946367,287.5,3.45
celo,celo,2026-03-19 13:50:00,COW_016,0.0191,38.85,1,39.7,39.76,49.11,1,-34.615686,-60.946365,342.5,4.11
celo,celo,2026-03-19 13:55:00,COW_016,0.0197,39.0,1,60.7,32.2,37.39,0,-34.615686,-60.946366,299.2,3.59
celo,celo,2026-03-19 14:00:00,COW_016,0.0203,38.98,0,85.8,44.17,58.76,1,-34.615688,-60.946365,220.0,2.64
celo,celo,2026-03-19 14:05:00,COW_016,0.0208,38.2,0,62.1,49.26,65.89,0,-34.615686,-60.946362,305.8,3.67
celo,celo,2026-03-19 14:10:00,COW_016,0.0214,37.99,0,59.8,46.52,65.72,0,-34.615688,-60.946362,323.3,3.88
celo,celo,2026-03-19 14:15:00,COW_016,0.022,38.7,0,76.7,22.38,31.82,1,-34.615687,-60.946361,299.2,3.59
celo,celo,2026-03-19 14:20:00,COW_016,0.0226,39.08,1,57.9,34.14,41.47,0,-34.615688,-60.946361,96.7,1.16
celo,celo,2026-03-19 14:25:00,COW_016,0.0231,38.88,1,76.0,30.09,36.42,0,-34.615686,-60.946363,451.7,5.42
celo,celo,2026-03-19 14:30:00,COW_016,0.0237,38.88,1,71.4,42.07,47.39,1,-34.615686,-60.946363,359.2,4.31
celo,celo,2026-03-19 14:35:00,COW_016,0.0243,38.67,1,55.0,55.7,68.78,0,-34.615687,-60.946363,355.8,4.27
celo,celo,2026-03-19 14:40:00,COW_016,0.0249,37.91,1,67.8,35.34,50.48,1,-34.615688,-60.946362,356.7,4.28
celo,celo,2026-03-19 14:45:00,COW_016,0.0255,38.53,1,68.6,21.62,27.71,0,-34.615687,-60.946363,223.3,2.68
celo,celo,2026-03-19 14:50:00,COW_016,0.026,37.92,1,83.7,44.78,55.2,0,-34.615688,-60.946363,227.5,2.73
celo,celo,2026-03-19 14:55:00,COW_016,0.0266,38.79,0,81.4,37.37,52.04,0,-34.615688,-60.946364,275.0,3.3
celo,celo,2026-03-19 15:00:00,COW_016,0.0272,38.62,1,63.8,42.35,54.72,0,-34.615686,-60.946361,344.2,4.13
celo,celo,2026-03-19 15:05:00,COW_016,0.0278,39.1,1,77.1,34.53,49.31,0,-34.615685,-60.946362,316.7,3.8
celo,celo,2026-03-19 15:10:00,COW_016,0.0284,38.97,1,69.4,44.47,56.71,0,-34.615683,-60.946362,370.8,4.45
celo,celo,2026-03-19 15:15:00,COW_016,0.0289,38.14,0,68.0,25.94,31.85,0,-34.615685,-60.946361,204.2,2.45
celo,celo,2026-03-19 15:20:00,COW_016,0.0295,38.87,1,67.2,43.17,48.33,0,-34.615684,-60.946362,284.2,3.41
celo,celo,2026-03-19 15:25:00,COW_016,0.0301,39.53,1,65.6,42.22,57.63,1,-34.615684,-60.946361,225.0,2.7
celo,celo,2026-03-19 15:30:00,COW_016,0.0307,38.52,1,63.5,48.81,58.45,0,-34.615685,-60.946361,365.0,4.38
celo,celo,2026-03-19 15:35:00,COW_016,0.0312,39.46,1,71.4,45.65,50.91,0,-34.615684,-60.946362,266.7,3.2
celo,celo,2026-03-19 15:40:00,COW_016,0.0318,39.67,1,63.5,34.68,49.52,0,-34.615685,-60.946363,258.3,3.1
celo,celo,2026-03-19 15:45:00,COW_016,0.0324,39.22,0,78.8,42.42,48.73,1,-34.615684,-60.946362,322.5,3.87
celo,celo,2026-03-19 15:50:00,COW_016,0.033,38.85,1,60.2,45.5,58.83,0,-34.615683,-60.946362,139.2,1.67
celo,celo,2026-03-19 15:55:00,COW_016,0.0336,38.53,0,70.0,43.34,48.22,0,-34.615684,-60.946362,277.5,3.33
celo,celo,2026-03-19 16:00:00,COW_016,0.0341,38.7,0,66.8,39.13,43.88,0,-34.615687,-60.946365,358.3,4.3
