label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
mastitis,mastitis,2026-03-19 11:05:00,COW_011,0.0,37.97,1,76.5,38.59,55.7,0,-34.565312,-60.963758,50.0,0.6
mastitis,mastitis,2026-03-19 11:10:00,COW_011,0.0006,39.13,0,62.8,33.17,43.34,0,-34.565312,-60.963758,98.3,1.18
mastitis,mastitis,2026-03-19 11:15:00,COW_011,0.0012,38.84,1,72.9,34.72,41.71,0,-34.565312,-60.963758,50.0,0.6
mastitis,mastitis,2026-03-19 11:20:00,COW_011,0.0017,39.44,0,66.5,42.05,48.15,0,-34.565312,-60.963758,2.5,0.03
mastitis,mastitis,2026-03-19 11:25:00,COW_011,0.0023,38.18,1,71.9,42.63,51.44,0,-34.565311,-60.963758,159.2,1.91
mastitis,mastitis,2026-03-19 11:30:00,COW_011,0.0029,38.87,0,57.0,34.31,41.81,1,-34.565311,-60.963759,29.2,0.35
mastitis,mastitis,2026-03-19 11:35:00,COW_011,0.0035,38.11,0,58.6,25.74,31.19,0,-34.565311,-60.963759,0.0,0.0
mastitis,mastitis,2026-03-19 11:40:00,COW_011,0.0041,38.65,0,54.3,27.56,37.43,0,-34.565311,-60.963758,15.8,0.19
mastitis,mastitis,2026-03-19 11:45:00,COW_011,0.0046,39.01,0,67.1,41.78,51.14,0,-34.565311,-60.963758,0.0,0.0
mastitis,mastitis,2026-03-19 11:50:00,COW_011,0.0052,39.3,1,68.2,42.31,55.13,0,-34.565311,-60.963759,75.0,0.9
mastitis,mastitis,2026-03-19 11:55:00,COW_011,0.0058,38.26,1,63.3,45.61,60.38,0,-34.565311,-60.963759,0.0,0.0
mastitis,mastitis,2026-03-19 12:00:00,COW_011,0.0064,38.55,1,66.4,38.59,43.99,0,-34.565311,-60.963759,26.7,0.32
mastitis,mastitis,2026-03-19 12:05:00,COW_011,0.0069,39.79,0,61.4,37.1,44.17,1,-34.56531,-60.963759,95.0,1.14
mastitis,mastitis,2026-03-19 12:10:00,COW_011,0.0075,38.39,0,72.8,44.37,63.5,0,-34.56531,-60.96376,48.3,0.58
mastitis,mastitis,2026-03-19 12:15:00,COW_011,0.0081,38.76,1,78.0,26.83,29.86,1,-34.565311,-60.96376,50.0,0.6
mastitis,mastitis,2026-03-19 12:20:00,COW_011,0.0087,38.15,0,59.7,42.55,53.21,0,-34.565311,-60.96376,0.0,0.0
mastitis,mastitis,2026-03-19 12:25:00,COW_011,0.0093,38.44,0,70.2,35.99,52.0,0,-34.565311,-60.96376,1.7,0.02
mastitis,mastitis,2026-03-19 12:30:00,COW_011,0.0098,38.78,0,60.3,36.21,47.07,0,-34.565311,-60.96376,7.5,0.09
mastitis,mastitis,2026-03-19 12:35:00,COW_011,0.0104,39.35,0,52.8,41.2,59.05,1,-34.565311,-60.96376,51.7,0.62
mastitis,mastitis,2026-03-19 12:40:00,COW_011,0.011,39.35,0,62.2,30.08,38.79,0,-34.56531,-60.96376,50.0,0.6
mastitis,mastitis,2026-03-19 12:45:00,COW_011,0.0116,39.16,0,67.2,49.56,61.92,0,-34.56531,-60.96376,7.5,0.09
mastitis,mastitis,2026-03-19 12:50:00,COW_011,0.0122,38.95,0,57.4,48.73,63.14,0,-34.565311,-60.96376,95.0,1.14
mastitis,mastitis,2026-03-19 12:55:00,COW_011,0.0127,38.75,1,52.8,52.13,62.83,1,-34.565311,-60.96376,59.2,0.71
mastitis,mastitis,2026-03-19 13:00:00,COW_011,0.0133,38.34,0,53.1,39.03,51.62,0,-34.565311,-60.96376,29.2,0.35
mastitis,mastitis,2026-03-19 13:05:00,COW_011,0.0139,37.82,0,67.0,28.15,39.4,0,-34.565311,-60.96376,12.5,0.15
mastitis,mastitis,2026-03-19 13:10:00,COW_011,0.0145,38.37,1,61.9,46.33,52.78,1,-34.565311,-60.96376,30.0,0.36
mastitis,mastitis,2026-03-19 13:15:00,COW_011,0.015,38.72,1,62.7,24.62,31.09,0,-34.565311,-60.96376,66.7,0.8
mastitis,mastitis,2026-03-19 13:20:00,COW_011,0.0156,38.81,0,71.4,31.26,39.44,0,-34.56531,-60.96376,112.5,1.35
mastitis,mastitis,2026-03-19 13:25:00,COW_011,0.0162,38.78,1,57.5,39.63,47.58,1,-34.565311,-60.96376,137.5,1.65
mastitis,mastitis,2026-03-19 13:30:00,COW_011,0.0168,38.45,0,58.8,31.36,36.35,0,-34.565311,-60.96376,2.5,0.03
mastitis,mastitis,2026-03-19 13:35:00,COW_011,0.0174,38.53,0,55.3,36.87,48.07,0,-34.565311,-60.96376,82.5,0.99
mastitis,mastitis,2026-03-19 13:40:00,COW_011,0.0179,39.05,0,53.3,47.63,65.72,1,-34.565311,-60.963759,47.5,0.57
mastitis,mastitis,2026-03-19 13:45:00,COW_011,0.0185,38.6,0,67.5,55.13,71.22,0,-34.56531,-60.963759,91.7,1.1
mastitis,mastitis,2026-03-19 13:50:00,COW_011,0.0191,38.07,0,51.6,39.96,57.44,0,-34.56531,-60.963759,55.0,0.66
mastitis,mastitis,2026-03-19 13:55:00,COW_011,0.0197,38.18,1,63.8,57.6,77.64,0,-34.565311,-60.963759,20.8,0.25
mastitis,mastitis,2026-03-19 14:00:00,COW_011,0.0203,38.24,0,64.8,38.75,53.12,1,-34.565311,-60.963759,62.5,0.75
