label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
digestivo,digestivo,2026-03-19 10:50:00,COW_028,0.0,38.04,0,82.0,29.74,42.98,1,-34.650593,-60.967419,4.2,0.05
digestivo,digestivo,2026-03-19 10:55:00,COW_028,0.0006,39.03,0,65.9,32.65,40.1,0,-34.650594,-60.967419,58.3,0.7
digestivo,digestivo,2026-03-19 11:00:00,COW_028,0.0012,38.9,0,63.4,33.0,43.99,1,-34.650594,-60.967419,60.0,0.72
digestivo,digestivo,2026-03-19 11:05:00,COW_028,0.0017,38.71,0,79.4,30.0,37.48,0,-34.650594,-60.967419,57.5,0.69
digestivo,digestivo,2026-03-19 11:10:00,COW_028,0.0023,38.49,0,60.8,41.49,46.21,0,-34.650594,-60.967419,3.3,0.04
digestivo,digestivo,2026-03-19 11:15:00,COW_028,0.0029,38.67,0,52.4,37.77,43.21,1,-34.650594,-60.967419,33.3,0.4
digestivo,digestivo,2026-03-19 11:20:00,COW_028,0.0035,39.16,0,73.1,35.33,42.9,0,-34.650594,-60.967418,113.3,1.36
digestivo,digestivo,2026-03-19 11:25:00,COW_028,0.0041,38.56,0,61.4,31.27,44.6,0,-34.650594,-60.967418,20.0,0.24
digestivo,digestivo,2026-03-19 11:30:00,COW_028,0.0046,38.89,0,67.0,29.27,38.71,0,-34.650594,-60.967418,4.2,0.05
digestivo,digestivo,2026-03-19 11:35:00,COW_028,0.0052,38.8,0,70.0,34.16,47.94,0,-34.650594,-60.967418,104.2,1.25
digestivo,digestivo,2026-03-19 11:40:00,COW_028,0.0058,39.3,0,65.7,33.07,44.97,0,-34.650594,-60.967418,7.5,0.09
digestivo,digestivo,2026-03-19 11:45:00,COW_028,0.0064,39.7,0,63.0,28.21,34.89,0,-34.650594,-60.967418,25.0,0.3
digestivo,digestivo,2026-03-19 11:50:00,COW_028,0.0069,38.28,0,71.9,32.96,42.56,0,-34.650594,-60.967418,146.7,1.76
digestivo,digestivo,2026-03-19 11:55:00,COW_028,0.0075,38.79,0,75.7,40.04,53.93,0,-34.650595,-60.967418,32.5,0.39
digestivo,digestivo,2026-03-19 12:00:00,COW_028,0.0081,38.88,0,70.6,36.89,44.98,0,-34.650595,-60.967418,35.8,0.43
digestivo,digestivo,2026-03-19 12:05:00,COW_028,0.0087,38.93,0,70.3,35.47,41.95,1,-34.650594,-60.967418,40.8,0.49
