label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
subclinica,subclinica,2026-03-19 11:05:00,COW_009,0.0,38.18,0,56.5,36.39,42.53,0,-34.566866,-60.971841,61.7,0.74
subclinica,subclinica,2026-03-19 11:10:00,COW_009,0.0006,38.18,1,65.6,28.51,41.11,0,-34.566866,-60.971842,88.3,1.06
subclinica,subclinica,2026-03-19 11:15:00,COW_009,0.0012,38.99,1,80.2,37.44,52.18,1,-34.566867,-60.971841,102.5,1.23
subclinica,subclinica,2026-03-19 11:20:00,COW_009,0.0017,39.25,0,69.7,39.5,52.84,0,-34.566867,-60.971841,75.0,0.9
subclinica,subclinica,2026-03-19 11:25:00,COW_009,0.0023,38.86,0,66.5,39.14,55.08,1,-34.566867,-60.971842,91.7,1.1
subclinica,subclinica,2026-03-19 11:30:00,COW_009,0.0029,39.2,1,66.6,33.07,38.05,0,-34.566867,-60.971842,43.3,0.52
subclinica,subclinica,2026-03-19 11:35:00,COW_009,0.0035,39.25,0,69.3,43.02,47.4,0,-34.566867,-60.971841,38.3,0.46
subclinica,subclinica,2026-03-19 11:40:00,COW_009,0.0041,38.94,0,70.8,47.11,64.27,0,-34.566867,-60.971842,72.5,0.87
subclinica,subclinica,2026-03-19 11:45:00,COW_009,0.0046,38.55,0,65.3,27.77,31.55,0,-34.566867,-60.971842,75.0,0.9
subclinica,subclinica,2026-03-19 11:50:00,COW_009,0.0052,39.01,1,70.5,38.91,52.8,0,-34.566867,-60.971842,0.0,0.0
subclinica,subclinica,2026-03-19 11:55:00,COW_009,0.0058,38.18,1,65.0,40.96,47.3,1,-34.566867,-60.971842,0.0,0.0
subclinica,subclinica,2026-03-19 12:00:00,COW_009,0.0064,38.86,1,69.0,36.48,40.72,0,-34.566867,-60.971842,60.0,0.72
subclinica,subclinica,2026-03-19 12:05:00,COW_009,0.0069,38.73,1,79.9,41.99,57.85,0,-34.566867,-60.971842,80.0,0.96
subclinica,subclinica,2026-03-19 12:10:00,COW_009,0.0075,38.7,1,82.2,40.21,57.55,0,-34.566867,-60.971842,90.0,1.08
subclinica,subclinica,2026-03-19 12:15:00,COW_009,0.0081,39.54,1,71.7,41.98,54.03,0,-34.566867,-60.971842,90.8,1.09
subclinica,subclinica,2026-03-19 12:20:00,COW_009,0.0087,39.28,0,73.1,33.23,41.6,0,-34.566867,-60.971842,0.0,0.0
subclinica,subclinica,2026-03-19 12:25:00,COW_009,0.0093,39.76,1,65.3,51.81,67.6,0,-34.566867,-60.971841,93.3,1.12
subclinica,subclinica,2026-03-19 12:30:00,COW_009,0.0098,38.44,1,72.6,24.28,34.53,0,-34.566867,-60.971841,0.0,0.0
subclinica,subclinica,2026-03-19 12:35:00,COW_009,0.0104,39.58,1,70.6,34.59,39.5,0,-34.566867,-60.971841,48.3,0.58
subclinica,subclinica,2026-03-19 12:40:00,COW_009,0.011,39.75,0,71.0,42.91,51.34,0,-34.566868,-60.971842,110.0,1.32
subclinica,subclinica,2026-03-19 12:45:00,COW_009,0.0116,38.96,1,73.1,29.45,37.73,0,-34.566867,-60.971841,85.0,1.02
subclinica,subclinica,2026-03-19 12:50:00,COW_009,0.0122,39.02,1,71.8,51.73,74.11,0,-34.566867,-60.971842,85.8,1.03
subclinica,subclinica,2026-03-19 12:55:00,COW_009,0.0127,38.64,1,67.4,35.0,46.41,0,-34.566867,-60.971842,126.7,1.52
subclinica,subclinica,2026-03-19 13:00:00,COW_009,0.0133,39.82,0,68.9,44.03,50.89,0,-34.566867,-60.971842,3.3,0.04
subclinica,subclinica,2026-03-19 13:05:00,COW_009,0.0139,38.4,1,68.5,33.86,48.18,0,-34.566868,-60.971841,51.7,0.62
subclinica,subclinica,2026-03-19 13:10:00,COW_009,0.0145,39.01,1,57.5,27.43,31.68,0,-34.566868,-60.971841,0.0,0.0
subclinica,subclinica,2026-03-19 13:15:00,COW_009,0.015,38.36,1,73.8,38.32,51.65,0,-34.566868,-60.971841,85.0,1.02
subclinica,subclinica,2026-03-19 13:20:00,COW_009,0.0156,39.09,1,72.2,47.03,53.08,1,-34.566868,-60.971841,77.5,0.93
subclinica,subclinica,2026-03-19 13:25:00,COW_009,0.0162,39.73,1,69.2,31.86,38.35,0,-34.566868,-60.971841,61.7,0.74
subclinica,subclinica,2026-03-19 13:30:00,COW_009,0.0168,,1,66.7,39.54,51.9,1,-34.566869,-60.97184,51.7,0.62
subclinica,subclinica,2026-03-19 13:35:00,COW_009,0.0174,38.52,0,73.2,39.18,51.97,1,-34.566868,-60.97184,51.7,0.62
subclinica,subclinica,2026-03-19 13:40:00,COW_009,0.0179,39.23,0,76.2,41.11,48.63,0,-34.566868,-60.971841,78.3,0.94
subclinica,subclinica,2026-03-19 13:45:00,COW_009,0.0185,38.85,1,65.7,33.62,47.81,0,-34.566869,-60.971841,115.0,1.38
subclinica,subclinica,2026-03-19 13:50:00,COW_009,0.0191,39.74,0,69.1,36.0,40.23,0,-34.566869,-60.971841,25.8,0.31
subclinica,subclinica,2026-03-19 13:55:00,COW_009,0.0197,39.25,1,61.5,43.06,47.63,1,-34.56687,-60.971841,134.2,1.61
subclinica,subclinica,2026-03-19 14:00:00,COW_009,0.0203,38.54,1,73.7,34.22,40.08,0,-34.56687,-60.971841,0.0,0.0
subclinica,subclinica,2026-03-19 14:05:00,COW_009,0.0208,38.59,1,77.2,27.65,39.07,0,-34.56687,-60.97184,166.7,2.0
subclinica,subclinica,2026-03-19 14:10:00,COW_009,0.0214,39.0,1,69.6,30.8,36.59,0,-34.56687,-60.971841,127.5,1.53
