label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
febril,febril,2026-03-19 11:05:00,COW_022,0.0,38.17,1,66.2,38.8,50.02,0,-34.636996,-60.957439,76.7,0.92
febril,febril,2026-03-19 11:10:00,COW_022,0.0006,38.77,0,63.2,31.51,38.1,0,-34.636996,-60.957439,15.8,0.19
febril,febril,2026-03-19 11:15:00,COW_022,0.0012,38.96,0,80.4,47.24,56.75,0,-34.636997,-60.957439,75.8,0.91
febril,febril,2026-03-19 11:20:00,COW_022,0.0017,38.61,1,73.4,33.47,38.37,0,-34.636997,-60.957439,72.5,0.87
febril,febril,2026-03-19 11:25:00,COW_022,0.0023,38.85,1,77.7,39.22,56.38,0,-34.636997,-60.957439,70.0,0.84
febril,febril,2026-03-19 11:30:00,COW_022,0.0029,38.48,1,62.9,46.94,64.99,0,-34.636997,-60.957439,15.0,0.18
febril,febril,2026-03-19 11:35:00,COW_022,0.0035,38.83,1,53.2,32.18,38.15,0,-34.636997,-60.95744,101.7,1.22
febril,febril,2026-03-19 11:40:00,COW_022,0.0041,38.81,0,71.5,44.62,59.99,0,-34.636997,-60.95744,18.3,0.22
febril,febril,2026-03-19 11:45:00,COW_022,0.0046,38.03,1,71.5,35.02,39.66,0,-34.636998,-60.95744,87.5,1.05
febril,febril,2026-03-19 11:50:00,COW_022,0.0052,38.33,1,74.9,39.93,49.33,0,-34.636999,-60.95744,75.0,0.9
febril,febril,2026-03-19 11:55:00,COW_022,0.0058,38.62,1,67.6,34.91,38.54,0,-34.636999,-60.95744,0.0,0.0
febril,febril,2026-03-19 12:00:00,COW_022,0.0064,39.05,0,68.2,39.46,43.99,0,-34.636998,-60.95744,94.2,1.13
febril,febril,2026-03-19 12:05:00,COW_022,0.0069,37.55,1,81.0,39.74,48.42,1,-34.636998,-60.95744,50.8,0.61
febril,febril,2026-03-19 12:10:00,COW_022,0.0075,38.0,1,66.3,27.75,37.27,0,-34.636998,-60.95744,195.8,2.35
febril,febril,2026-03-19 12:15:00,COW_022,0.0081,38.3,0,55.8,49.02,69.63,1,-34.636998,-60.95744,80.8,0.97
febril,febril,2026-03-19 12:20:00,COW_022,0.0087,39.04,0,71.7,43.22,53.84,0,-34.636998,-60.95744,14.2,0.17
febril,febril,2026-03-19 12:25:00,COW_022,0.0093,39.19,1,71.8,29.06,38.67,0,-34.636998,-60.95744,101.7,1.22
febril,febril,2026-03-19 12:30:00,COW_022,0.0098,38.19,1,66.2,21.33,30.3,1,-34.636997,-60.957441,102.5,1.23
febril,febril,2026-03-19 12:35:00,COW_022,0.0104,38.95,0,70.7,32.62,42.05,0,-34.636997,-60.957441,28.3,0.34
febril,febril,2026-03-19 12:40:00,COW_022,0.011,38.78,0,72.1,34.39,41.57,0,-34.636997,-60.957441,0.0,0.0
febril,febril,2026-03-19 12:45:00,COW_022,0.0116,38.07,0,70.2,36.19,44.26,0,-34.636997,-60.957441,10.8,0.13
febril,febril,2026-03-19 12:50:00,COW_022,0.0122,38.81,0,74.7,31.33,35.32,1,-34.636997,-60.957441,4.2,0.05
febril,febril,2026-03-19 12:55:00,COW_022,0.0127,39.23,1,65.3,45.58,51.13,0,-34.636997,-60.957441,0.0,0.0
febril,febril,2026-03-19 13:00:00,COW_022,0.0133,38.24,1,69.0,27.34,33.83,0,-34.636997,-60.957441,60.8,0.73
febril,febril,2026-03-19 13:05:00,COW_022,0.0139,38.65,1,73.3,40.35,50.5,1,-34.636997,-60.957441,36.7,0.44
febril,febril,2026-03-19 13:10:00,COW_022,0.0145,38.62,0,56.8,42.0,52.46,0,-34.636998,-60.957441,45.8,0.55
febril,febril,2026-03-19 13:15:00,COW_022,0.015,38.26,0,73.5,31.64,37.1,0,-34.636998,-60.95744,122.5,1.47
febril,febril,2026-03-19 13:20:00,COW_022,0.0156,38.45,1,66.5,34.79,47.87,0,-34.636998,-60.95744,81.7,0.98
febril,febril,2026-03-19 13:25:00,COW_022,0.0162,38.19,1,53.0,40.49,52.52,0,-34.636997,-60.95744,125.0,1.5
febril,febril,2026-03-19 13:30:00,COW_022,0.0168,39.35,1,58.5,26.34,30.58,0,-34.636997,-60.957439,111.7,1.34
febril,febril,2026-03-19 13:35:00,COW_022,0.0174,38.07,0,63.4,39.84,51.73,0,-34.636997,-60.957439,25.0,0.3
febril,febril,2026-03-19 13:40:00,COW_022,0.0179,38.64,1,70.4,37.21,53.15,0,-34.636997,-60.957439,83.3,1.0
febril,febril,2026-03-19 13:45:00,COW_022,0.0185,39.02,0,78.3,25.38,28.5,0,-34.636996,-60.95744,163.3,1.96
febril,febril,2026-03-19 13:50:00,COW_022,0.0191,38.06,1,68.9,38.54,45.1,0,-34.636997,-60.95744,34.2,0.41
febril,febril,2026-03-19 13:55:00,COW_022,0.0197,38.86,1,68.3,39.53,44.55,1,-34.636997,-60.95744,65.0,0.78
