label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
sana,sana,2026-03-19 09:50:00,COW_008,0.0,38.81,0,61.3,36.52,52.4,0,-34.644804,-60.909201,74.2,0.89
sana,sana,2026-03-19 09:55:00,COW_008,0.0006,38.79,1,69.2,36.23,48.04,0,-34.644804,-60.909201,40.0,0.48
sana,sana,2026-03-19 10:00:00,COW_008,0.0012,38.62,1,69.5,40.13,48.27,0,-34.644804,-60.909201,13.3,0.16
sana,sana,2026-03-19 10:05:00,COW_008,0.0017,38.68,0,68.0,28.94,33.19,0,-34.644805,-60.909201,88.3,1.06
sana,sana,2026-03-19 10:10:00,COW_008,0.0023,38.75,1,67.8,35.09,50.09,0,-34.644805,-60.9092,77.5,0.93
sana,sana,2026-03-19 10:15:00,COW_008,0.0029,39.43,1,64.1,37.03,52.84,1,-34.644805,-60.909201,85.0,1.02
sana,sana,2026-03-19 10:20:00,COW_008,0.0035,38.23,1,62.9,22.73,25.96,0,-34.644805,-60.909201,0.8,0.01
sana,sana,2026-03-19 10:25:00,COW_008,0.0041,39.16,1,74.2,34.22,39.09,0,-34.644804,-60.909201,125.8,1.51
sana,sana,2026-03-19 10:30:00,COW_008,0.0046,38.66,0,64.6,38.89,54.63,1,-34.644804,-60.909201,25.0,0.3
sana,sana,2026-03-19 10:35:00,COW_008,0.0052,38.37,1,58.1,34.37,42.49,0,-34.644804,-60.909201,91.7,1.1
sana,sana,2026-03-19 10:40:00,COW_008,0.0058,38.79,1,76.8,29.39,35.78,0,-34.644804,-60.909201,20.8,0.25
sana,sana,2026-03-19 10:45:00,COW_008,0.0064,38.82,0,67.8,36.55,41.24,0,-34.644804,-60.909201,95.0,1.14
sana,sana,2026-03-19 10:50:00,COW_008,0.0069,38.44,0,69.2,34.41,43.8,0,-34.644804,-60.909202,127.5,1.53
sana,sana,2026-03-19 10:55:00,COW_008,0.0075,38.56,1,70.2,28.13,40.66,0,-34.644804,-60.909202,11.7,0.14
sana,sana,2026-03-19 11:00:00,COW_008,0.0081,38.51,1,73.8,33.74,37.34,0,-34.644804,-60.909202,25.8,0.31
sana,sana,2026-03-19 11:05:00,COW_008,0.0087,38.89,1,67.0,33.41,45.21,0,-34.644803,-60.909202,87.5,1.05
sana,sana,2026-03-19 11:10:00,COW_008,0.0093,38.42,1,74.2,41.35,51.39,0,-34.644804,-60.909202,56.7,0.68
sana,sana,2026-03-19 11:15:00,COW_008,0.0098,38.63,0,60.9,29.66,33.93,0,-34.644804,-60.909202,62.5,0.75
sana,sana,2026-03-19 11:20:00,COW_008,0.0104,38.78,0,64.1,30.58,37.24,0,-34.644804,-60.909202,44.2,0.53
sana,sana,2026-03-19 11:25:00,COW_008,0.011,39.09,1,62.7,34.38,38.37,0,-34.644804,-60.909202,41.7,0.5
sana,sana,2026-03-19 11:30:00,COW_008,0.0116,38.69,0,63.7,26.02,36.5,0,-34.644804,-60.909202,35.0,0.42
sana,sana,2026-03-19 11:35:00,COW_008,0.0122,38.27,0,71.5,36.73,45.83,1,-34.644804,-60.909202,49.2,0.59
sana,sana,2026-03-19 11:40:00,COW_008,0.0127,38.3,1,56.7,38.46,43.04,0,-34.644803,-60.909201,87.5,1.05
sana,sana,2026-03-19 11:45:00,COW_008,0.0133,37.53,1,71.8,32.24,40.47,0,-34.644803,-60.909201,102.5,1.23
sana,sana,2026-03-19 11:50:00,COW_008,0.0139,38.25,1,55.5,27.94,38.01,0,-34.644803,-60.909201,64.2,0.77
sana,sana,2026-03-19 11:55:00,COW_008,0.0145,39.0,1,67.2,32.7,38.08,0,-34.644803,-60.909202,79.2,0.95
sana,sana,2026-03-19 12:00:00,COW_008,0.015,38.81,1,65.1,41.78,55.73,0,-34.644803,-60.909202,91.7,1.1
sana,sana,2026-03-19 12:05:00,COW_008,0.0156,38.18,0,68.1,37.93,52.95,0,-34.644803,-60.909202,70.8,0.85
sana,sana,2026-03-19 12:10:00,COW_008,0.0162,39.6,1,77.9,26.13,31.51,0,-34.644803,-60.909201,53.3,0.64
sana,sana,2026-03-19 12:15:00,COW_008,0.0168,39.15,1,56.8,35.46,45.27,0,-34.644802,-60.909201,130.0,1.56
sana,sana,2026-03-19 12:20:00,COW_008,0.0174,38.32,1,67.2,32.94,46.79,0,-34.644802,-60.909201,95.0,1.14
sana,sana,2026-03-19 12:25:00,COW_008,0.0179,38.57,1,57.9,41.52,58.51,0,-34.644802,-60.909202,55.8,0.67
sana,sana,2026-03-19 12:30:00,COW_008,0.0185,39.03,1,59.0,28.99,32.32,0,-34.644803,-60.909201,146.7,1.76
sana,sana,2026-03-19 12:35:00,COW_008,0.0191,38.37,1,61.2,40.34,45.5,0,-34.644803,-60.909201,12.5,0.15
sana,sana,2026-03-19 12:40:00,COW_008,0.0197,38.58,0,74.7,23.34,32.52,0,-34.644803,-60.909201,49.2,0.59
sana,sana,2026-03-19 12:45:00,COW_008,0.0203,38.83,0,64.1,37.15,49.39,1,-34.644803,-60.909201,56.7,0.68
