label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
celo,celo,2026-03-19 11:05:00,COW_019,0.0,39.37,1,56.0,47.68,68.92,1,-34.590415,-60.892058,296.7,3.56
celo,celo,2026-03-19 11:10:00,COW_019,0.0006,37.78,1,65.3,36.98,50.33,1,-34.590414,-60.892057,181.7,2.18
celo,celo,2026-03-19 11:15:00,COW_019,0.0012,39.21,1,82.5,54.25,68.63,0,-34.590415,-60.892057,110.8,1.33
celo,celo,2026-03-19 11:20:00,COW_019,0.0017,39.02,1,62.9,49.96,62.82,0,-34.590415,-60.892057,185.8,2.23
celo,celo,2026-03-19 11:25:00,COW_019,0.0023,38.03,1,60.2,33.75,47.39,0,-34.590413,-60.892057,211.7,2.54
celo,celo,2026-03-19 11:30:00,COW_019,0.0029,37.5,0,66.0,51.8,58.9,0,-34.590413,-60.892058,209.2,2.51
celo,celo,2026-03-19 11:35:00,COW_019,0.0035,38.64,1,70.2,43.22,61.08,0,-34.590413,-60.892057,64.2,0.77
celo,celo,2026-03-19 11:40:00,COW_019,0.0041,38.09,1,76.6,27.52,33.69,1,-34.590414,-60.892057,123.3,1.48
celo,celo,2026-03-19 11:45:00,COW_019,0.0046,38.85,0,60.7,43.23,48.21,0,-34.590414,-60.892057,115.0,1.38
celo,celo,2026-03-19 11:50:00,COW_019,0.0052,38.78,0,52.8,34.89,46.85,0,-34.590414,-60.892058,168.3,2.02
celo,celo,2026-03-19 11:55:00,COW_019,0.0058,38.47,1,69.8,35.65,47.34,1,-34.590413,-60.892058,226.7,2.72
celo,celo,2026-03-19 12:00:00,COW_019,0.0064,39.04,1,57.9,38.52,52.69,0,-34.590413,-60.892057,155.0,1.86
celo,celo,2026-03-19 12:05:00,COW_019,0.0069,39.21,1,64.7,43.47,57.2,1,-34.590413,-60.892057,53.3,0.64
celo,celo,2026-03-19 12:10:00,COW_019,0.0075,38.97,0,67.9,44.02,57.99,0,-34.590413,-60.892057,85.0,1.02
celo,celo,2026-03-19 12:15:00,COW_019,0.0081,37.83,1,70.5,45.54,57.92,1,-34.590414,-60.892058,212.5,2.55
celo,celo,2026-03-19 12:20:00,COW_019,0.0087,38.9,1,67.3,45.51,58.86,0,-34.590413,-60.892058,12.5,0.15
celo,celo,2026-03-19 12:25:00,COW_019,0.0093,38.14,1,65.4,35.12,43.22,0,-34.590413,-60.892058,181.7,2.18
celo,celo,2026-03-19 12:30:00,COW_019,0.0098,38.59,0,75.9,38.42,48.85,0,-34.590413,-60.892058,135.0,1.62
celo,celo,2026-03-19 12:35:00,COW_019,0.0104,38.37,0,65.3,41.21,46.75,0,-34.590414,-60.892058,137.5,1.65
celo,celo,2026-03-19 12:40:00,COW_019,0.011,38.34,0,73.4,38.98,46.45,1,-34.590414,-60.892059,186.7,2.24
celo,celo,2026-03-19 12:45:00,COW_019,0.0116,38.71,1,68.8,50.28,61.71,0,-34.590413,-60.892059,111.7,1.34
celo,celo,2026-03-19 12:50:00,COW_019,0.0122,38.44,1,60.3,52.92,60.49,1,-34.590413,-60.892058,102.5,1.23
celo,celo,2026-03-19 12:55:00,COW_019,0.0127,38.32,0,66.0,51.1,74.09,0,-34.590414,-60.892059,195.8,2.35
celo,celo,2026-03-19 13:00:00,COW_019,0.0133,38.94,1,60.1,51.31,67.1,1,-34.590415,-60.89206,187.5,2.25
celo,celo,2026-03-19 13:05:00,COW_019,0.0139,39.12,0,85.0,39.06,45.3,0,-34.590415,-60.892059,219.2,2.63
celo,celo,2026-03-19 13:10:00,COW_019,0.0145,39.13,1,62.3,45.16,62.89,0,-34.590416,-60.892059,148.3,1.78
celo,celo,2026-03-19 13:15:00,COW_019,0.015,39.04,1,60.7,48.49,53.89,0,-34.590415,-60.892057,168.3,2.02
celo,celo,2026-03-19 13:20:00,COW_019,0.0156,39.05,1,71.9,44.04,48.69,0,-34.590416,-60.892058,201.7,2.42
celo,celo,2026-03-19 13:25:00,COW_019,0.0162,38.53,1,74.6,50.83,58.18,0,-34.590417,-60.892058,140.8,1.69
celo,celo,2026-03-19 13:30:00,COW_019,0.0168,38.99,1,69.0,48.73,66.77,0,-34.590418,-60.892059,144.2,1.73
celo,celo,2026-03-19 13:35:00,COW_019,0.0174,38.39,1,74.6,39.09,44.88,0,-34.59042,-60.892058,224.2,2.69
celo,celo,2026-03-19 13:40:00,COW_019,0.0179,38.53,1,62.0,52.55,65.74,0,-34.590421,-60.892058,222.5,2.67
celo,celo,2026-03-19 13:45:00,COW_019,0.0185,38.77,1,60.3,41.21,55.1,0,-34.590422,-60.892059,183.3,2.2
celo,celo,2026-03-19 13:50:00,COW_019,0.0191,38.97,0,71.2,46.33,51.38,1,-34.590421,-60.892057,195.8,2.35
celo,celo,2026-03-19 13:55:00,COW_019,0.0197,38.43,0,63.6,30.69,39.58,0,-34.590422,-60.892058,95.0,1.14
celo,celo,2026-03-19 14:00:00,COW_019,0.0203,38.7,1,72.4,52.77,73.88,0,-34.590422,-60.892058,218.3,2.62
celo,celo,2026-03-19 14:05:00,COW_019,0.0208,38.14,0,69.7,37.57,47.03,0,-34.590423,-60.892058,114.2,1.37
celo,celo,2026-03-19 14:10:00,COW_019,0.0214,38.92,0,71.3,38.28,51.13,0,-34.590422,-60.892058,180.8,2.17
celo,celo,2026-03-19 14:15:00,COW_019,0.022,37.77,1,62.5,25.53,31.89,1,-34.590421,-60.892058,183.3,2.2
celo,celo,2026-03-19 14:20:00,COW_019,0.0226,38.76,1,68.0,47.1,55.85,0,-34.590421,-60.892058,95.8,1.15
celo,celo,2026-03-19 14:25:00,COW_019,0.0231,39.21,1,79.8,40.7,49.08,0,-34.590423,-60.892057,255.0,3.06
celo,celo,2026-03-19 14:30:00,COW_019,0.0237,39.3,1,77.4,32.63,41.47,0,-34.590422,-60.892057,80.0,0.96
celo,celo,2026-03-19 14:35:00,COW_019,0.0243,38.54,1,81.1,39.55,56.82,0,-34.590421,-60.892058,170.0,2.04
celo,celo,2026-03-19 14:40:00,COW_019,0.0249,38.26,1,58.7,37.45,41.36,1,-34.590421,-60.892058,120.0,1.44
celo,celo,2026-03-19 14:45:00,COW_019,0.0255,38.35,0,59.1,39.6,51.7,0,-34.590422,-60.892058,150.8,1.81
celo,celo,2026-03-19 14:50:00,COW_019,0.026,38.67,0,84.5,34.24,44.9,0,-34.590423,-60.892059,185.8,2.23
celo,celo,2026-03-19 14:55:00,COW_019,0.0266,38.12,0,69.3,45.23,58.88,1,-34.590423,-60.892059,94.2,1.13
celo,celo,2026-03-19 15:00:00,COW_019,0.0272,39.37,1,71.3,39.13,47.67,1,-34.590423,-60.89206,170.8,2.05
celo,celo,2026-03-19 15:05:00,COW_019,0.0278,39.24,0,69.9,43.31,56.0,0,-34.590423,-60.892061,197.5,2.37
celo,celo,2026-03-19 15:10:00,COW_019,0.0284,38.6,0,76.6,38.55,51.21,0,-34.590422,-60.892061,50.8,0.61
celo,celo,2026-03-19 15:15:00,COW_019,0.0289,38.21,1,83.3,30.93,43.49,0,-34.590423,-60.892061,190.8,2.29
celo,celo,2026-03-19 15:20:00,COW_019,0.0295,39.53,1,83.5,39.1,52.42,0,-34.590423,-60.892061,31.7,0.38
celo,celo,2026-03-19 15:25:00,COW_019,0.0301,38.84,0,63.4,46.92,63.86,1,-34.590423,-60.892061,172.5,2.07
celo,celo,2026-03-19 15:30:00,COW_019,0.0307,38.79,1,70.7,29.36,40.59,0,-34.590422,-60.892061,84.2,1.01
celo,celo,2026-03-19 15:35:00,COW_019,0.0312,38.85,1,61.8,44.55,64.06,0,-34.590423,-60.892061,155.8,1.87
celo,celo,2026-03-19 15:40:00,COW_019,0.0318,38.72,1,68.6,26.5,35.31,0,-34.590424,-60.892061,42.5,0.51
celo,celo,2026-03-19 15:45:00,COW_019,0.0324,38.52,0,65.4,46.71,53.16,0,-34.590423,-60.89206,264.2,3.17
celo,celo,2026-03-19 15:50:00,COW_019,0.033,38.14,0,66.1,41.17,51.74,0,-34.590424,-60.892058,201.7,2.42
celo,celo,2026-03-19 15:55:00,COW_019,0.0336,38.01,1,67.7,36.39,42.34,0,-34.590423,-60.892058,235.0,2.82
celo,celo,2026-03-19 16:00:00,COW_019,0.0341,38.98,0,70.0,45.46,65.51,0,-34.590424,-60.892057,195.8,2.35
celo,celo,2026-03-19 16:05:00,COW_019,0.0347,38.12,1,76.0,46.83,55.55,0,-34.590426,-60.892057,139.2,1.67
celo,celo,2026-03-19 16:10:00,COW_019,0.0353,38.94,1,79.5,48.51,56.66,0,-34.590426,-60.892057,135.8,1.63
celo,celo,2026-03-19 16:15:00,COW_019,0.0359,38.41,0,67.3,49.69,55.63,0,-34.590426,-60.892057,1.7,0.02
celo,celo,2026-03-19 16:20:00,COW_019,0.0365,37.92,1,56.3,36.62,50.72,1,-34.590425,-60.892054,217.5,2.61
celo,celo,2026-03-19 16:25:00,COW_019,0.037,39.54,1,78.7,31.66,37.16,0,-34.590425,-60.892054,162.5,1.95
celo,celo,2026-03-19 16:30:00,COW_019,0.0376,38.14,1,55.8,39.72,52.77,0,-34.590426,-60.892053,205.8,2.47
celo,celo,2026-03-19 16:35:00,COW_019,0.0382,37.66,1,69.4,52.69,62.17,0,-34.590425,-60.892053,129.2,1.55
celo,celo,2026-03-19 16:40:00,COW_019,0.0388,38.79,1,70.1,46.16,56.34,0,-34.590426,-60.892052,180.8,2.17
celo,celo,2026-03-19 16:45:00,COW_019,0.0394,39.14,0,62.3,34.89,48.27,0,-34.590427,-60.892052,258.3,3.1
celo,celo,2026-03-19 16:50:00,COW_019,0.0399,38.85,1,75.6,47.46,54.41,0,-34.590426,-60.892053,192.5,2.31
celo,celo,2026-03-19 16:55:00,COW_019,0.0405,38.79,0,78.2,38.83,52.42,0,-34.590426,-60.892054,222.5,2.67
celo,celo,2026-03-19 17:00:00,COW_019,0.0411,38.56,1,64.6,42.23,55.27,0,-34.590427,-60.892053,185.8,2.23
celo,celo,2026-03-19 17:05:00,COW_019,0.0417,38.35,0,71.0,30.44,40.24,1,-34.590428,-60.892052,232.5,2.79
celo,celo,2026-03-19 17:10:00,COW_019,0.0422,39.14,0,74.1,39.72,57.4,0,-34.590428,-60.892051,198.3,2.38
celo,celo,2026-03-19 17:15:00,COW_019,0.0428,39.24,1,65.8,32.12,41.13,0,-34.590428,-60.892052,184.2,2.21
celo,celo,2026-03-19 17:20:00,COW_019,0.0434,38.63,1,67.3,32.44,40.36,1,-34.590428,-60.892052,157.5,1.89
celo,celo,2026-03-19 17:25:00,COW_019,0.044,38.08,1,60.8,44.21,60.35,0,-34.590427,-60.892052,198.3,2.38
celo,celo,2026-03-19 17:30:00,COW_019,0.0446,38.06,1,80.0,50.59,61.78,0,-34.590425,-60.892055,261.7,3.14
celo,celo,2026-03-19 17:35:00,COW_019,0.0451,37.43,1,60.8,44.26,59.61,0,-34.590426,-60.892055,240.8,2.89
celo,celo,2026-03-19 17:40:00,COW_019,0.0457,38.28,1,61.3,35.27,42.58,0,-34.590426,-60.892056,160.8,1.93
celo,celo,2026-03-19 17:45:00,COW_019,0.0463,38.98,1,61.4,38.84,45.41,1,-34.590425,-60.892055,198.3,2.38
celo,celo,2026-03-19 17:50:00,COW_019,0.0469,38.42,0,70.9,42.54,49.76,0,-34.590425,-60.892055,140.0,1.68
celo,celo,2026-03-19 17:55:00,COW_019,0.0475,38.17,1,74.3,39.3,46.71,0,-34.590425,-60.892055,173.3,2.08
celo,celo,2026-03-19 18:00:00,COW_019,0.048,38.25,1,73.1,43.87,50.61,0,-34.590424,-60.892054,305.8,3.67
celo,celo,2026-03-19 18:05:00,COW_019,0.0486,38.39,1,72.5,41.33,52.28,0,-34.590424,-60.892052,217.5,2.61
celo,celo,2026-03-19 18:10:00,COW_019,0.0492,38.57,1,43.2,44.66,55.03,0,-34.590423,-60.89205,366.7,4.4
celo,celo,2026-03-19 18:15:00,COW_019,0.0498,38.11,1,62.3,33.55,48.08,1,-34.590423,-60.89205,205.0,2.46
celo,celo,2026-03-19 18:20:00,COW_019,0.0503,38.33,1,65.9,42.25,48.7,1,-34.590423,-60.892051,190.0,2.28
celo,celo,2026-03-19 18:25:00,COW_019,0.0509,38.7,1,59.0,36.78,47.35,0,-34.590422,-60.892051,111.7,1.34
celo,celo,2026-03-19 18:30:00,COW_019,0.0515,38.76,1,66.2,40.27,53.95,0,-34.590424,-60.892052,175.8,2.11
celo,celo,2026-03-19 18:35:00,COW_019,0.0521,37.86,1,78.3,45.51,50.72,0,-34.590424,-60.892053,214.2,2.57
celo,celo,2026-03-19 18:40:00,COW_019,0.0527,38.79,1,79.5,45.22,63.56,0,-34.590423,-60.892054,222.5,2.67
celo,celo,2026-03-19 18:45:00,COW_019,0.0532,39.48,1,76.3,46.57,67.18,0,-34.590423,-60.892052,188.3,2.26
celo,celo,2026-03-19 18:50:00,COW_019,0.0538,38.8,1,67.9,36.68,46.77,0,-34.590424,-60.892051,262.5,3.15
celo,celo,2026-03-19 18:55:00,COW_019,0.0544,39.3,1,57.0,32.35,39.48,0,-34.590424,-60.892052,172.5,2.07
celo,celo,2026-03-19 19:00:00,COW_019,0.055,38.47,1,65.8,41.98,60.57,0,-34.590424,-60.892052,155.8,1.87
celo,celo,2026-03-19 19:05:00,COW_019,0.0556,38.74,1,71.0,45.09,64.47,0,-34.590424,-60.892051,140.0,1.68
celo,celo,2026-03-19 19:10:00,COW_019,0.0561,38.92,0,74.4,33.8,46.17,0,-34.590425,-60.89205,207.5,2.49
celo,celo,2026-03-19 19:15:00,COW_019,0.0567,39.03,1,71.4,41.25,54.12,0,-34.590425,-60.89205,205.0,2.46
celo,celo,2026-03-19 19:20:00,COW_019,0.0573,38.19,1,74.5,51.13,66.94,0,-34.590426,-60.89205,206.7,2.48
celo,celo,2026-03-19 19:25:00,COW_019,0.0579,38.84,1,75.8,27.04,32.9,0,-34.590425,-60.89205,240.0,2.88
celo,celo,2026-03-19 19:30:00,COW_019,0.0584,38.54,1,70.5,31.53,35.52,0,-34.590426,-60.89205,132.5,1.59
celo,celo,2026-03-19 19:35:00,COW_019,0.059,38.11,0,78.8,37.3,50.15,0,-34.590426,-60.89205,152.5,1.83
celo,celo,2026-03-19 19:40:00,COW_019,0.0596,38.39,1,74.6,42.36,54.4,0,-34.590427,-60.892051,181.7,2.18
celo,celo,2026-03-19 19:45:00,COW_019,0.0602,38.66,0,61.3,48.73,64.94,0,-34.590427,-60.89205,248.3,2.98
celo,celo,2026-03-19 19:50:00,COW_019,0.0608,38.53,1,59.2,40.83,48.79,0,-34.590427,-60.892053,356.7,4.28
celo,celo,2026-03-19 19:55:00,COW_019,0.0613,38.05,1,73.3,49.12,62.43,0,-34.590425,-60.892052,251.7,3.02
celo,celo,2026-03-19 20:00:00,COW_019,0.0619,39.45,1,64.0,35.13,47.5,0,-34.590424,-60.892053,224.2,2.69
celo,celo,2026-03-19 20:05:00,COW_019,0.0625,38.15,1,73.3,32.92,47.39,0,-34.590424,-60.892052,168.3,2.02
celo,celo,2026-03-19 20:10:00,COW_019,0.0631,38.21,0,71.8,41.28,51.22,0,-34.590423,-60.892051,170.8,2.05
celo,celo,2026-03-19 20:15:00,COW_019,0.0637,39.38,1,61.9,47.23,63.86,0,-34.590424,-60.892051,177.5,2.13
celo,celo,2026-03-19 20:20:00,COW_019,0.0642,38.59,1,57.7,42.58,58.51,0,-34.590422,-60.892051,269.2,3.23
celo,celo,2026-03-19 20:25:00,COW_019,0.0648,38.38,1,70.4,36.91,41.76,0,-34.590423,-60.892051,111.7,1.34
celo,celo,2026-03-19 20:30:00,COW_019,0.0654,,0,65.0,38.16,42.22,0,-34.590422,-60.892052,136.7,1.64
celo,celo,2026-03-19 20:35:00,COW_019,0.066,38.5,1,69.0,37.88,54.85,1,-34.590422,-60.892052,176.7,2.12
celo,celo,2026-03-19 20:40:00,COW_019,0.0666,38.55,1,72.1,42.48,58.43,0,-34.590422,-60.892053,243.3,2.92
celo,celo,2026-03-19 20:45:00,COW_019,0.0671,37.73,1,79.6,45.1,63.43,1,-34.590421,-60.892053,61.7,0.74
celo,celo,2026-03-19 20:50:00,COW_019,0.0677,38.19,0,71.2,46.84,67.85,0,-34.590423,-60.892051,261.7,3.14
celo,celo,2026-03-19 20:55:00,COW_019,0.0683,38.4,1,56.2,38.53,51.76,0,-34.590424,-60.892052,193.3,2.32
celo,celo,2026-03-19 21:00:00,COW_019,0.0689,38.42,1,53.5,39.14,54.28,1,-34.590424,-60.89205,286.7,3.44
celo,celo,2026-03-19 21:05:00,COW_019,0.0694,39.39,1,61.6,48.42,57.02,0,-34.590424,-60.89205,214.2,2.57
celo,celo,2026-03-19 21:10:00,COW_019,0.07,38.26,1,69.8,43.58,62.47,0,-34.590424,-60.892051,187.5,2.25
celo,celo,2026-03-19 21:15:00,COW_019,0.0706,38.56,0,62.3,46.34,58.47,1,-34.590425,-60.89205,220.8,2.65
celo,celo,2026-03-19 21:20:00,COW_019,0.0712,38.66,1,76.6,29.54,32.97,0,-34.590425,-60.89205,218.3,2.62
celo,celo,2026-03-19 21:25:00,COW_019,0.0718,39.05,1,67.7,45.52,58.38,0,-34.590427,-60.892048,269.2,3.23
celo,celo,2026-03-19 21:30:00,COW_019,0.0723,38.65,1,55.0,40.43,46.24,0,-34.590427,-60.892047,269.2,3.23
celo,celo,2026-03-19 21:35:00,COW_019,0.0729,39.15,0,69.2,43.87,51.54,1,-34.590425,-60.892047,239.2,2.87
celo,celo,2026-03-19 21:40:00,COW_019,0.0735,38.17,1,76.0,46.63,51.88,1,-34.590424,-60.892049,234.2,2.81
celo,celo,2026-03-19 21:45:00,COW_019,0.0741,,0,69.3,35.32,45.1,0,-34.590424,-60.892049,260.0,3.12
celo,celo,2026-03-19 21:50:00,COW_019,0.0747,38.33,1,59.3,35.8,41.69,0,-34.590421,-60.892049,308.3,3.7
celo,celo,2026-03-19 21:55:00,COW_019,0.0752,38.62,1,50.3,34.69,48.78,0,-34.590421,-60.892047,272.5,3.27
celo,celo,2026-03-19 22:00:00,COW_019,0.0758,38.31,0,74.9,43.48,59.06,0,-34.59042,-60.892047,210.8,2.53
celo,celo,2026-03-19 22:05:00,COW_019,0.0764,37.87,1,56.3,33.48,42.91,0,-34.590419,-60.892046,314.2,3.77
celo,celo,2026-03-19 22:10:00,COW_019,0.077,38.78,1,64.2,44.23,51.24,0,-34.590421,-60.892046,243.3,2.92
celo,celo,2026-03-19 22:15:00,COW_019,0.0775,38.65,1,76.2,42.32,53.55,0,-34.590425,-60.892046,333.3,4.0
celo,celo,2026-03-19 22:20:00,COW_019,0.0781,39.24,1,69.4,49.19,66.93,0,-34.590427,-60.892046,193.3,2.32
celo,celo,2026-03-19 22:25:00,COW_019,0.0787,39.2,1,57.0,48.73,60.18,0,-34.590428,-60.892046,158.3,1.9
celo,celo,2026-03-19 22:30:00,COW_019,0.0793,39.15,0,69.7,37.76,51.93,0,-34.590428,-60.892046,298.3,3.58
celo,celo,2026-03-19 22:35:00,COW_019,0.0799,39.08,1,69.8,39.22,56.69,0,-34.590428,-60.892045,207.5,2.49
celo,celo,2026-03-19 22:40:00,COW_019,0.0804,39.0,1,63.3,51.13,60.82,0,-34.590427,-60.892047,330.0,3.96
celo,celo,2026-03-19 22:45:00,COW_019,0.081,38.67,0,64.5,37.56,44.18,0,-34.590429,-60.892049,230.8,2.77
celo,celo,2026-03-19 22:50:00,COW_019,0.0816,38.47,1,57.7,38.12,52.89,0,-34.590427,-60.892048,315.8,3.79
celo,celo,2026-03-19 22:55:00,COW_019,0.0822,38.94,1,68.0,37.7,52.27,0,-34.590427,-60.892047,303.3,3.64
celo,celo,2026-03-19 23:00:00,COW_019,0.0828,38.38,1,63.4,37.86,54.24,0,-34.590427,-60.892048,139.2,1.67
celo,celo,2026-03-19 23:05:00,COW_019,0.0833,38.47,1,74.4,40.04,48.82,0,-34.590427,-60.892047,177.5,2.13
celo,celo,2026-03-19 23:10:00,COW_019,0.0839,38.19,1,54.7,47.27,61.85,0,-34.590426,-60.892048,367.5,4.41
celo,celo,2026-03-19 23:15:00,COW_019,0.0845,37.85,0,63.4,41.37,56.87,0,-34.590423,-60.892048,343.3,4.12
celo,celo,2026-03-19 23:20:00,COW_019,0.0851,39.39,0,60.0,43.19,57.32,0,-34.590424,-60.892049,377.5,4.53
celo,celo,2026-03-19 23:25:00,COW_019,0.0856,37.63,1,75.2,46.02,62.49,0,-34.590426,-60.892048,215.0,2.58
celo,celo,2026-03-19 23:30:00,COW_019,0.0862,38.5,0,58.5,35.44,48.78,1,-34.590425,-60.892048,264.2,3.17
celo,celo,2026-03-19 23:35:00,COW_019,0.0868,38.12,1,65.9,37.4,53.5,0,-34.590427,-60.892048,319.2,3.83
celo,celo,2026-03-19 23:40:00,COW_019,0.0874,40.1,1,65.5,44.75,63.22,0,-34.590425,-60.892049,224.2,2.69
celo,celo,2026-03-19 23:45:00,COW_019,0.088,39.02,1,61.3,41.1,47.94,0,-34.590424,-60.892052,232.5,2.79
celo,celo,2026-03-19 23:50:00,COW_019,0.0885,,1,70.0,38.77,52.08,0,-34.590424,-60.89205,219.2,2.63
celo,celo,2026-03-19 23:55:00,COW_019,0.0891,38.53,1,83.6,46.61,62.35,0,-34.590423,-60.892049,224.2,2.69
celo,celo,2026-03-20 00:00:00,COW_019,0.0897,38.31,1,63.6,51.94,63.51,1,-34.590424,-60.89205,209.2,2.51
celo,celo,2026-03-20 00:05:00,COW_019,0.0903,39.07,0,56.9,29.94,43.19,1,-34.590424,-60.89205,97.5,1.17
celo,celo,2026-03-20 00:10:00,COW_019,0.0909,39.14,1,57.2,41.65,46.0,0,-34.590424,-60.89205,154.2,1.85
celo,celo,2026-03-20 00:15:00,COW_019,0.0914,38.09,0,61.6,44.42,58.26,0,-34.590423,-60.892049,203.3,2.44
celo,celo,2026-03-20 00:20:00,COW_019,0.092,38.58,1,59.6,37.25,46.37,0,-34.590422,-60.89205,104.2,1.25
celo,celo,2026-03-20 00:25:00,COW_019,0.0926,38.77,0,60.9,23.59,30.34,0,-34.590423,-60.892049,131.7,1.58
celo,celo,2026-03-20 00:30:00,COW_019,0.0932,38.09,1,58.2,47.53,53.78,0,-34.590423,-60.892049,77.5,0.93
