label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
sana,sana,2026-03-19 09:50:00,COW_006,0.0,38.62,0,68.4,35.6,42.3,0,-34.571953,-60.918679,83.3,1.0
sana,sana,2026-03-19 09:55:00,COW_006,0.0006,38.27,1,57.9,36.86,41.74,1,-34.571953,-60.918679,156.7,1.88
sana,sana,2026-03-19 10:00:00,COW_006,0.0012,38.27,1,68.0,36.01,45.76,0,-34.571953,-60.91868,100.8,1.21
sana,sana,2026-03-19 10:05:00,COW_006,0.0017,38.33,1,55.4,48.77,65.23,0,-34.571953,-60.91868,0.0,0.0
sana,sana,2026-03-19 10:10:00,COW_006,0.0023,38.59,0,68.9,44.29,64.1,0,-34.571953,-60.91868,10.8,0.13
sana,sana,2026-03-19 10:15:00,COW_006,0.0029,38.68,1,47.7,40.19,48.52,0,-34.571954,-60.91868,64.2,0.77
sana,sana,2026-03-19 10:20:00,COW_006,0.0035,38.48,0,68.7,42.8,49.23,0,-34.571953,-60.91868,39.2,0.47
sana,sana,2026-03-19 10:25:00,COW_006,0.0041,38.41,1,61.0,61.06,83.92,0,-34.571953,-60.91868,10.8,0.13
sana,sana,2026-03-19 10:30:00,COW_006,0.0046,38.5,1,52.2,45.05,57.94,0,-34.571953,-60.91868,74.2,0.89
sana,sana,2026-03-19 10:35:00,COW_006,0.0052,38.16,1,62.0,44.99,54.5,0,-34.571953,-60.918681,70.0,0.84
sana,sana,2026-03-19 10:40:00,COW_006,0.0058,38.26,0,54.2,42.18,55.05,0,-34.571954,-60.918681,70.8,0.85
sana,sana,2026-03-19 10:45:00,COW_006,0.0064,39.42,1,56.1,58.2,69.67,0,-34.571954,-60.91868,83.3,1.0
sana,sana,2026-03-19 10:50:00,COW_006,0.0069,38.79,1,59.5,33.49,37.09,0,-34.571953,-60.91868,98.3,1.18
sana,sana,2026-03-19 10:55:00,COW_006,0.0075,38.88,1,68.4,45.43,57.73,0,-34.571953,-60.91868,6.7,0.08
sana,sana,2026-03-19 11:00:00,COW_006,0.0081,38.18,1,61.2,39.83,57.67,0,-34.571953,-60.91868,48.3,0.58
sana,sana,2026-03-19 11:05:00,COW_006,0.0087,37.77,1,53.8,44.52,59.61,0,-34.571953,-60.91868,48.3,0.58
sana,sana,2026-03-19 11:10:00,COW_006,0.0093,38.34,1,65.0,42.46,48.19,0,-34.571954,-60.91868,19.2,0.23
sana,sana,2026-03-19 11:15:00,COW_006,0.0098,38.51,1,52.2,43.12,54.4,0,-34.571953,-60.918679,105.8,1.27
sana,sana,2026-03-19 11:20:00,COW_006,0.0104,38.31,1,66.7,45.71,59.65,0,-34.571953,-60.918678,116.7,1.4
sana,sana,2026-03-19 11:25:00,COW_006,0.011,38.35,1,47.8,48.48,64.66,0,-34.571953,-60.918678,100.8,1.21
sana,sana,2026-03-19 11:30:00,COW_006,0.0116,38.64,1,73.5,41.02,51.2,0,-34.571953,-60.918678,88.3,1.06
