label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
sana,sana,2026-03-19 10:00:00,COW_005,0.0,38.01,1,64.9,44.9,54.83,0,-34.557821,-60.924689,124.2,1.49
sana,sana,2026-03-19 10:05:00,COW_005,0.0006,38.05,0,57.5,40.45,50.94,0,-34.557821,-60.924688,88.3,1.06
sana,sana,2026-03-19 10:10:00,COW_005,0.0012,38.8,1,71.5,46.61,67.44,0,-34.557822,-60.924688,140.0,1.68
sana,sana,2026-03-19 10:15:00,COW_005,0.0017,38.44,0,60.1,42.88,48.06,0,-34.557822,-60.924688,118.3,1.42
sana,sana,2026-03-19 10:20:00,COW_005,0.0023,38.87,1,54.9,33.29,40.7,0,-34.557821,-60.924689,60.8,0.73
sana,sana,2026-03-19 10:25:00,COW_005,0.0029,38.84,1,56.9,33.57,37.52,0,-34.557821,-60.924689,0.0,0.0
sana,sana,2026-03-19 10:30:00,COW_005,0.0035,38.75,1,68.5,41.52,47.48,0,-34.557821,-60.924689,90.0,1.08
sana,sana,2026-03-19 10:35:00,COW_005,0.0041,38.07,1,65.3,46.9,63.71,0,-34.557821,-60.924689,35.8,0.43
sana,sana,2026-03-19 10:40:00,COW_005,0.0046,39.02,1,64.9,43.14,55.36,0,-34.557821,-60.924688,103.3,1.24
sana,sana,2026-03-19 10:45:00,COW_005,0.0052,38.74,1,59.7,46.27,51.19,0,-34.557821,-60.924689,40.0,0.48
sana,sana,2026-03-19 10:50:00,COW_005,0.0058,38.22,0,64.6,46.66,53.78,0,-34.557821,-60.924689,115.0,1.38
sana,sana,2026-03-19 10:55:00,COW_005,0.0064,38.64,1,40.1,45.3,60.2,0,-34.557821,-60.92469,79.2,0.95
sana,sana,2026-03-19 11:00:00,COW_005,0.0069,38.45,1,57.7,31.61,37.46,0,-34.557821,-60.92469,80.8,0.97
sana,sana,2026-03-19 11:05:00,COW_005,0.0075,38.69,0,61.0,36.17,45.39,1,-34.557821,-60.924689,106.7,1.28
