label,label_animal,timestamp,animal_id,progresion,temperatura_corporal_prom,hubo_rumia,frec_cardiaca_prom,rmssd,sdnn,hubo_vocalizacion,latitud,longitud,metros_recorridos,velocidad_movimiento_prom
sana,sana,2026-03-19 10:50:00,COW_001,0.0,38.65,1,54.8,40.88,46.31,0,-34.589758,-60.973999,40.0,0.48
sana,sana,2026-03-19 10:55:00,COW_001,0.0006,38.41,1,74.7,39.01,45.85,0,-34.589758,-60.973999,75.0,0.9
sana,sana,2026-03-19 11:00:00,COW_001,0.0012,38.6,1,71.6,51.0,61.33,0,-34.589758,-60.973999,63.3,0.76
sana,sana,2026-03-19 11:05:00,COW_001,0.0017,39.08,1,58.7,35.09,40.6,0,-34.589758,-60.973999,83.3,1.0
sana,sana,2026-03-19 11:10:00,COW_001,0.0023,38.12,1,56.1,44.59,59.79,0,-34.589757,-60.973999,143.3,1.72
sana,sana,2026-03-19 11:15:00,COW_001,0.0029,39.14,1,65.9,45.13,63.62,0,-34.589757,-60.974,113.3,1.36
sana,sana,2026-03-19 11:20:00,COW_001,0.0035,38.13,1,48.6,56.14,71.45,0,-34.589757,-60.974,95.8,1.15
sana,sana,2026-03-19 11:25:00,COW_001,0.0041,38.14,1,57.3,50.51,57.59,0,-34.589757,-60.974,29.2,0.35
sana,sana,2026-03-19 11:30:00,COW_001,0.0046,38.53,1,59.0,29.84,38.13,0,-34.589757,-60.974,22.5,0.27
sana,sana,2026-03-19 11:35:00,COW_001,0.0052,39.29,1,58.7,40.23,49.36,0,-34.589757,-60.974,57.5,0.69
sana,sana,2026-03-19 11:40:00,COW_001,0.0058,38.87,1,71.5,41.01,54.58,0,-34.589757,-60.974,0.0,0.0
sana,sana,2026-03-19 11:45:00,COW_001,0.0064,38.25,1,52.1,36.07,45.38,1,-34.589758,-60.974,131.7,1.58
sana,sana,2026-03-19 11:50:00,COW_001,0.0069,38.63,1,65.7,42.27,54.1,0,-34.589758,-60.974,38.3,0.46
sana,sana,2026-03-19 11:55:00,COW_001,0.0075,38.12,1,62.5,40.14,56.29,0,-34.589757,-60.974,95.8,1.15
sana,sana,2026-03-19 12:00:00,COW_001,0.0081,38.35,1,59.0,42.26,53.33,0,-34.589757,-60.974,69.2,0.83
sana,sana,2026-03-19 12:05:00,COW_001,0.0087,38.58,1,60.7,39.05,54.77,1,-34.589758,-60.973999,87.5,1.05
sana,sana,2026-03-19 12:10:00,COW_001,0.0093,38.23,1,61.0,34.18,43.42,1,-34.589758,-60.973999,54.2,0.65
sana,sana,2026-03-19 12:15:00,COW_001,0.0098,37.74,1,64.4,33.01,37.1,0,-34.589758,-60.974,50.8,0.61
sana,sana,2026-03-19 12:20:00,COW_001,0.0104,38.44,1,57.4,37.81,45.04,0,-34.589757,-60.974001,104.2,1.25
sana,sana,2026-03-19 12:25:00,COW_001,0.011,38.59,1,62.6,47.54,60.71,0,-34.589757,-60.974,91.7,1.1
sana,sana,2026-03-19 12:30:00,COW_001,0.0116,38.58,0,71.1,43.01,57.36,0,-34.589758,-60.974,84.2,1.01
sana,sana,2026-03-19 12:35:00,COW_001,0.0122,38.59,0,64.5,40.1,51.2,1,-34.589758,-60.974,0.0,0.0
sana,sana,2026-03-19 12:40:00,COW_001,0.0127,38.65,1,66.8,41.93,56.48,0,-34.589758,-60.974,45.8,0.55
sana,sana,2026-03-19 12:45:00,COW_001,0.0133,38.16,1,60.3,55.05,61.32,0,-34.589758,-60.974,0.8,0.01
sana,sana,2026-03-19 12:50:00,COW_001,0.0139,37.96,1,68.8,39.82,54.95,0,-34.589758,-60.974,133.3,1.6
sana,sana,2026-03-19 12:55:00,COW_001,0.0145,38.53,0,58.7,41.33,52.27,0,-34.589758,-60.974001,65.8,0.79
sana,sana,2026-03-19 13:00:00,COW_001,0.015,39.02,1,62.0,44.67,54.63,0,-34.589758,-60.974001,50.8,0.61
sana,sana,2026-03-19 13:05:00,COW_001,0.0156,37.58,1,52.8,38.46,48.18,0,-34.589758,-60.974001,129.2,1.55
sana,sana,2026-03-19 13:10:00,COW_001,0.0162,38.59,0,54.8,32.94,38.51,0,-34.589758,-60.974001,4.2,0.05
sana,sana,2026-03-19 13:15:00,COW_001,0.0168,38.09,1,63.9,38.71,51.59,0,-34.589758,-60.974001,45.8,0.55
sana,sana,2026-03-19 13:20:00,COW_001,0.0174,38.27,1,64.5,36.0,45.17,0,-34.589758,-60.974001,136.7,1.64
sana,sana,2026-03-19 13:25:00,COW_001,0.0179,38.2,1,53.8,43.96,60.77,0,-34.589759,-60.974001,100.8,1.21
sana,sana,2026-03-19 13:30:00,COW_001,0.0185,38.56,1,57.8,39.78,45.81,0,-34.58976,-60.974001,123.3,1.48
sana,sana,2026-03-19 13:35:00,COW_001,0.0191,38.49,1,58.3,43.52,54.95,0,-34.58976,-60.974002,76.7,0.92
sana,sana,2026-03-19 13:40:00,COW_001,0.0197,37.88,1,68.7,39.33,55.12,0,-34.589759,-60.974002,44.2,0.53
sana,sana,2026-03-19 13:45:00,COW_001,0.0203,37.99,1,65.6,44.55,51.36,0,-34.589759,-60.974002,46.7,0.56
sana,sana,2026-03-19 13:50:00,COW_001,0.0208,38.5,1,53.6,48.76,53.97,0,-34.589759,-60.974002,99.2,1.19
sana,sana,2026-03-19 13:55:00,COW_001,0.0214,38.82,1,57.6,46.56,55.66,0,-34.589759,-60.974003,25.8,0.31
sana,sana,2026-03-19 14:00:00,COW_001,0.022,37.92,1,51.0,39.71,52.9,0,-34.589759,-60.974003,77.5,0.93
sana,sana,2026-03-19 14:05:00,COW_001,0.0226,38.19,1,74.0,33.86,42.82,0,-34.589759,-60.974003,106.7,1.28
sana,sana,2026-03-19 14:10:00,COW_001,0.0231,38.49,1,62.6,52.34,61.94,0,-34.589759,-60.974003,25.0,0.3
sana,sana,2026-03-19 14:15:00,COW_001,0.0237,39.11,1,61.3,39.74,56.63,0,-34.589759,-60.974003,124.2,1.49
sana,sana,2026-03-19 14:20:00,COW_001,0.0243,38.03,1,58.0,40.26,55.64,1,-34.589759,-60.974003,0.0,0.0
sana,sana,2026-03-19 14:25:00,COW_001,0.0249,38.91,1,63.4,35.69,45.0,0,-34.589759,-60.974003,145.8,1.75
sana,sana,2026-03-19 14:30:00,COW_001,0.0255,38.31,1,67.9,35.84,42.5,0,-34.58976,-60.974004,66.7,0.8
sana,sana,2026-03-19 14:35:00,COW_001,0.026,38.13,1,61.0,43.42,56.82,0,-34.58976,-60.974003,107.5,1.29
sana,sana,2026-03-19 14:40:00,COW_001,0.0266,38.67,1,51.1,45.03,49.8,0,-34.58976,-60.974003,43.3,0.52
sana,sana,2026-03-19 14:45:00,COW_001,0.0272,38.92,1,61.4,41.98,56.78,0,-34.58976,-60.974004,103.3,1.24
sana,sana,2026-03-19 14:50:00,COW_001,0.0278,38.22,1,62.4,36.32,50.54,0,-34.58976,-60.974004,64.2,0.77
sana,sana,2026-03-19 14:55:00,COW_001,0.0284,38.29,1,76.0,43.55,52.24,0,-34.58976,-60.974003,76.7,0.92
sana,sana,2026-03-19 15:00:00,COW_001,0.0289,38.6,1,54.3,39.24,54.3,0,-34.58976,-60.974003,25.0,0.3
sana,sana,2026-03-19 15:05:00,COW_001,0.0295,38.5,0,55.0,39.14,50.84,0,-34.58976,-60.974003,46.7,0.56
sana,sana,2026-03-19 15:10:00,COW_001,0.0301,38.64,1,58.6,42.09,56.45,0,-34.58976,-60.974003,55.8,0.67
sana,sana,2026-03-19 15:15:00,COW_001,0.0307,38.47,1,73.0,43.54,51.32,0,-34.589759,-60.974003,100.8,1.21
sana,sana,2026-03-19 15:20:00,COW_001,0.0312,38.03,1,53.4,46.33,57.49,0,-34.589759,-60.974003,0.0,0.0
sana,sana,2026-03-19 15:25:00,COW_001,0.0318,38.65,1,60.7,43.21,59.1,0,-34.589759,-60.974003,75.8,0.91
sana,sana,2026-03-19 15:30:00,COW_001,0.0324,38.55,1,50.7,47.2,59.68,0,-34.589758,-60.974003,110.0,1.32
sana,sana,2026-03-19 15:35:00,COW_001,0.033,38.02,1,68.0,42.93,58.83,1,-34.589758,-60.974004,108.3,1.3
sana,sana,2026-03-19 15:40:00,COW_001,0.0336,38.72,1,57.2,42.14,50.29,0,-34.589758,-60.974004,73.3,0.88
sana,sana,2026-03-19 15:45:00,COW_001,0.0341,38.33,1,55.0,45.56,51.93,0,-34.589757,-60.974004,181.7,2.18
sana,sana,2026-03-19 15:50:00,COW_001,0.0347,38.13,1,55.0,44.19,51.56,0,-34.589757,-60.974004,165.8,1.99
sana,sana,2026-03-19 15:55:00,COW_001,0.0353,,1,56.3,47.02,62.58,0,-34.589757,-60.974004,33.3,0.4
sana,sana,2026-03-19 16:00:00,COW_001,0.0359,38.95,1,63.9,43.89,61.43,0,-34.589757,-60.974003,133.3,1.6
sana,sana,2026-03-19 16:05:00,COW_001,0.0365,38.37,1,59.0,47.49,53.91,0,-34.589757,-60.974003,82.5,0.99
sana,sana,2026-03-19 16:10:00,COW_001,0.037,37.96,1,65.7,37.69,46.7,0,-34.589757,-60.974003,0.0,0.0
sana,sana,2026-03-19 16:15:00,COW_001,0.0376,37.96,0,60.3,42.55,50.19,0,-34.589757,-60.974003,56.7,0.68
sana,sana,2026-03-19 16:20:00,COW_001,0.0382,38.79,1,61.7,44.18,55.26,0,-34.589757,-60.974003,109.2,1.31
sana,sana,2026-03-19 16:25:00,COW_001,0.0388,38.29,1,54.6,39.91,53.22,0,-34.589757,-60.974003,54.2,0.65
sana,sana,2026-03-19 16:30:00,COW_001,0.0394,38.35,1,75.1,38.96,46.98,0,-34.589757,-60.974003,63.3,0.76
sana,sana,2026-03-19 16:35:00,COW_001,0.0399,39.26,1,46.7,44.2,62.71,0,-34.589757,-60.974003,0.0,0.0
sana,sana,2026-03-19 16:40:00,COW_001,0.0405,38.28,1,62.3,51.21,68.53,0,-34.589756,-60.974003,184.2,2.21
sana,sana,2026-03-19 16:45:00,COW_001,0.0411,39.03,1,72.0,45.51,64.02,0,-34.589755,-60.974001,183.3,2.2
sana,sana,2026-03-19 16:50:00,COW_001,0.0417,38.36,1,73.1,34.47,38.83,0,-34.589756,-60.974001,76.7,0.92
sana,sana,2026-03-19 16:55:00,COW_001,0.0422,38.72,1,63.7,38.2,45.53,0,-34.589756,-60.974001,160.8,1.93
sana,sana,2026-03-19 17:00:00,COW_001,0.0428,37.81,1,52.7,39.79,50.23,0,-34.589756,-60.974001,113.3,1.36
sana,sana,2026-03-19 17:05:00,COW_001,0.0434,38.54,1,69.4,50.34,64.89,0,-34.589756,-60.974002,75.8,0.91
sana,sana,2026-03-19 17:10:00,COW_001,0.044,37.83,0,57.8,41.16,48.68,0,-34.589757,-60.974001,158.3,1.9
sana,sana,2026-03-19 17:15:00,COW_001,0.0446,39.36,1,59.5,44.45,64.0,0,-34.589757,-60.974002,169.2,2.03
